Cores;Input.Size;Time.Sorting;Time.Splitting;Time.Merging;Time.MALMS;Workpakets
8;100;0.006634;0.008629;0.004336;0.020628;792
8;100;0.007082;0.009191;0.007444;0.024741;792
8;100;0.007275;0.008551;0.006394;0.023238;792
8;100;0.007764;0.008827;0.004909;0.022535;792
8;100;0.007285;0.009026;0.006581;0.023908;792
8;100;0.006855;0.009079;0.004514;0.021471;792
8;100;0.008458;0.008376;0.006464;0.02433;792
8;100;0.008152;0.008891;0.004904;0.022938;792
8;100;0.006316;0.009485;0.007205;0.024106;792
8;100;0.006753;0.009075;0.006308;0.023143;792
8;100;0.007254;0.009347;0.004344;0.021965;792
8;100;0.006396;0.008802;0.007798;0.023997;792
8;100;0.006218;0.009329;0.004065;0.020614;792
8;100;0.0069;0.008889;0.006647;0.023447;792
8;100;0.007624;0.008947;0.005703;0.023283;792
8;100;0.007804;0.008979;0.007778;0.025678;792
8;100;0.007005;0.008555;0.004717;0.021279;792
8;100;0.008352;0.008376;0.005248;0.023;792
8;100;0.007705;0.009128;0.007194;0.025039;792
8;100;0.00738;0.009142;0.007571;0.025085;792
8;100;0.00747;0.008831;0.005513;0.022824;792
8;100;0.00756;0.008897;0.005762;0.023219;792
8;100;0.008198;0.008693;0.005308;0.023223;792
8;100;0.006555;0.008283;0.005478;0.021337;792
8;100;0.00754;0.008625;0.005842;0.023015;792
8;100;0.0069;0.009099;0.004321;0.021317;792
8;100;0.008375;0.008847;0.005978;0.024208;792
8;100;0.006889;0.008336;0.006269;0.022501;792
8;100;0.004261;0.008955;0.004254;0.018485;792
8;100;0.007016;0.008652;0.005912;0.022603;792
8;100;0.007384;0.008705;0.008086;0.025195;792
8;100;0.007563;0.009259;0.007931;0.025754;792
8;100;0.006157;0.008503;0.007456;0.023126;792
8;100;0.00763;0.009089;0.004217;0.021967;792
8;100;0.008304;0.008987;0.004363;0.022661;792
8;100;0.006267;0.00898;0.006238;0.022506;792
8;100;0.007445;0.009361;0.007213;0.02503;792
8;100;0.00708;0.008604;0.004893;0.021606;792
8;100;0.007631;0.009392;0.006695;0.024742;792
8;100;0.006418;0.008929;0.004424;0.020783;792
8;100;0.007653;0.008372;0.006274;0.023329;800
8;100;0.007398;0.0092;0.004282;0.021873;800
8;100;0.007149;0.009132;0.008312;0.025628;800
8;100;0.007534;0.009441;0.007795;0.025798;800
8;100;0.007808;0.009168;0.003891;0.021897;800
8;100;0.007393;0.009019;0.004325;0.021762;800
8;100;0.005495;0.009438;0.004462;0.020424;800
8;100;0.006647;0.009124;0.00579;0.022564;800
8;100;0.0065;0.009211;0.004483;0.021207;800
8;100;0.005419;0.009018;0.00723;0.022694;800
8;100;0.006772;0.009057;0.003873;0.020707;800
8;100;0.007691;0.008806;0.006321;0.023824;800
8;100;0.00913;0.008556;0.004357;0.023063;800
8;100;0.007344;0.009197;0.00488;0.022428;800
8;100;0.007346;0.008913;0.004667;0.02194;800
8;100;0.007223;0.008768;0.006341;0.02337;800
8;100;0.007785;0.009054;0.006466;0.024317;800
8;100;0.008252;0.00895;0.007321;0.025564;800
8;100;0.00939;0.008916;0.005642;0.024973;800
8;100;0.007632;0.008253;0.00575;0.022654;800
8;100;0.007589;0.009102;0.004161;0.021876;800
8;100;0.006977;0.009314;0.004705;0.021996;800
8;100;0.007687;0.008956;0.00619;0.02386;800
8;100;0.006262;0.008947;0.006687;0.022907;800
8;100;0.007608;0.008654;0.007824;0.025106;800
8;100;0.007045;0.008604;0.004522;0.021171;800
8;100;0.007598;0.009007;0.006927;0.024566;800
8;100;0.007277;0.009112;0.004291;0.021687;800
8;100;0.007823;0.009636;0.010123;0.028613;800
8;100;0.00737;0.009201;0.004975;0.022567;800
8;100;0.007389;0.009295;0.003894;0.021609;800
8;100;0.006907;0.00858;0.004502;0.021002;800
8;100;0.008183;0.009414;0.006264;0.024875;800
8;100;0.007604;0.009021;0.004321;0.021968;800
8;100;0.007088;0.009251;0.004192;0.021549;800
8;100;0.008352;0.008487;0.005522;0.023373;800
8;100;0.006829;0.009122;0.006637;0.023627;800
8;100;0.00833;0.00858;0.004249;0.022171;800
8;100;0.007836;0.009054;0.004556;0.022454;800
8;100;0.00716;0.009539;0.007749;0.025541;800
8;100;0.008462;0.008607;0.004341;0.022419;800
8;100;0.002722;0.008645;0.005462;0.017844;800
8;100;0.007521;0.009306;0.005479;0.023328;800
8;100;0.007319;0.009001;0.004327;0.021674;800
8;100;0.007224;0.008842;0.004682;0.021773;800
8;100;0.007669;0.008778;0.005319;0.022865;800
8;100;0.00731;0.008454;0.005258;0.022036;800
8;100;0.007277;0.009234;0.004654;0.022165;800
8;100;0.006069;0.009302;0.003972;0.020352;800
8;100;0.005707;0.009158;0.007088;0.022952;800
8;1000;0.000163;0.000112;0.000129;0.001076;8
8;1000;0.000154;7.9e-05;0.000111;0.001055;8
8;1000;0.000195;9e-05;0.000133;0.001053;8
8;1000;0.000153;0.000106;0.000138;0.0011;8
8;1000;0.000176;0.000107;0.00013;0.00113;8
8;1000;0.000162;0.000108;0.000134;0.001063;8
8;1000;0.000157;0.00011;0.000129;0.001047;8
8;1000;0.000161;0.000107;0.000154;0.001065;8
8;1000;0.000173;8.9e-05;9.2e-05;0.001049;8
8;1000;0.000159;9.5e-05;9.5e-05;0.001023;8
8;1000;0.000171;0.000121;0.000142;0.001072;8
8;1000;0.000179;8.8e-05;0.000119;0.001037;8
8;1000;0.000146;0.000106;0.00013;0.001035;8
8;1000;0.000144;0.000119;0.000141;0.001044;8
8;1000;0.000149;0.000127;9.3e-05;0.001033;8
8;1000;0.000143;0.000103;0.000139;0.001028;8
8;1000;0.000154;8.7e-05;9.4e-05;0.000973;8
8;1000;0.000205;0.000147;0.00013;0.001136;8
8;1000;0.000179;0.000112;0.000102;0.001064;8
8;1000;0.00017;9.5e-05;0.000127;0.001064;8
8;1000;0.000157;0.000114;0.000149;0.001049;8
8;1000;0.000155;0.000118;0.000137;0.001067;8
8;1000;0.000171;9.8e-05;0.000141;0.001046;8
8;1000;0.00018;8.3e-05;0.000126;0.001012;8
8;1000;0.00013;0.000116;0.000132;0.001039;8
8;1000;0.000171;0.000121;0.00011;0.001045;8
8;1000;0.000175;0.000105;0.0001;0.001052;8
8;1000;0.000146;0.000101;0.000166;0.001043;8
8;1000;0.000202;0.000123;0.000146;0.001107;8
8;1000;0.000167;8.2e-05;0.00011;0.000993;8
8;1000;0.000213;0.000125;0.000125;0.001126;8
8;1000;0.000174;0.000109;0.000129;0.00106;8
8;1000;0.000139;0.00013;0.000139;0.001036;8
8;1000;8e-05;8.9e-05;0.000138;0.000982;8
8;1000;0.000199;0.000107;9.9e-05;0.001067;8
8;1000;0.00014;9.2e-05;0.000132;0.001015;8
8;1000;0.000159;0.000127;0.000124;0.001066;8
8;1000;0.000161;0.000138;8.4e-05;0.001014;8
8;1000;0.000135;9e-05;0.000136;0.001022;8
8;1000;0.000168;0.000146;8.2e-05;0.001048;8
8;1000;0.000143;9e-05;0.000115;0.001021;8
8;1000;0.00017;0.000114;0.000147;0.001085;8
8;1000;0.000174;0.00012;0.000102;0.00105;8
8;1000;0.000149;8.7e-05;0.000137;0.001038;8
8;1000;0.000184;0.000135;0.000135;0.001121;8
8;1000;0.000183;9.5e-05;0.000131;0.001066;8
8;1000;0.000154;0.000103;7.7e-05;0.000973;8
8;1000;0.00016;0.000109;0.000127;0.001047;8
8;1000;0.000173;0.000107;9.6e-05;0.001004;8
8;1000;0.000148;0.000107;0.000122;0.001013;8
8;1000;0.000235;0.000213;0.000208;0.001304;16
8;1000;0.000255;0.000172;0.000261;0.001356;16
8;1000;0.000275;0.000196;0.000189;0.001338;16
8;1000;0.000281;0.000205;0.000258;0.001406;16
8;1000;0.000302;0.000153;0.000221;0.001329;16
8;1000;0.000272;0.000182;0.000103;0.001225;16
8;1000;0.000293;0.000288;0.000275;0.001507;16
8;1000;0.000299;0.000185;0.000263;0.001414;16
8;1000;0.00019;0.000181;0.000223;0.001228;16
8;1000;0.000244;0.00021;0.000218;0.001349;16
8;1000;0.000296;0.000186;0.000223;0.001363;16
8;1000;0.000251;0.000209;0.000157;0.001296;16
8;1000;0.000269;0.000214;0.000287;0.001445;16
8;1000;0.000247;0.000168;0.00023;0.001296;16
8;1000;0.000299;0.000211;0.000227;0.00138;16
8;1000;0.000268;0.000262;0.000282;0.001512;16
8;1000;0.000287;0.000186;0.000233;0.00135;16
8;1000;0.000187;0.000221;0.000134;0.001212;16
8;1000;0.000271;0.000154;0.000194;0.001291;16
8;1000;0.000263;0.000153;0.000232;0.001304;16
8;1000;0.000298;0.000167;0.000259;0.001355;16
8;1000;0.000264;0.000222;0.000185;0.001309;16
8;1000;0.000156;0.000199;0.00015;0.001145;16
8;1000;0.000278;0.000264;0.00014;0.001363;16
8;1000;0.000209;0.000274;0.000204;0.00136;16
8;1000;0.000247;0.000175;0.000209;0.001298;16
8;1000;0.000176;0.000249;0.000198;0.001284;16
8;1000;0.000219;0.00021;0.000194;0.00126;16
8;1000;0.000238;0.000227;0.000201;0.001318;16
8;1000;0.000205;0.000208;0.000225;0.001306;16
8;1000;0.000206;0.000247;0.0002;0.001309;16
8;1000;0.00027;0.000151;0.000267;0.001343;16
8;1000;0.000309;0.000199;0.000178;0.001357;16
8;1000;0.000285;0.000233;0.000258;0.00145;16
8;1000;0.000309;0.000174;0.000236;0.001368;16
8;1000;0.000243;0.000164;0.000235;0.00133;16
8;1000;0.000218;0.000238;0.00024;0.00136;16
8;1000;0.000294;0.000176;0.000258;0.001367;16
8;1000;0.000369;0.00021;0.000166;0.001395;16
8;1000;0.000308;0.000226;0.00024;0.001419;16
8;1000;0.000201;0.000166;0.000175;0.001213;16
8;1000;0.000279;0.000205;0.00026;0.001435;16
8;1000;0.00023;0.000206;0.000235;0.001337;16
8;1000;0.00029;0.000185;0.000197;0.001327;16
8;1000;0.000316;0.000178;0.000238;0.001393;16
8;1000;0.000282;0.00016;0.000165;0.001277;16
8;1000;0.000271;0.000212;0.000275;0.001409;16
8;1000;0.000299;0.000171;0.000214;0.001367;16
8;1000;0.000329;0.000183;0.0002;0.001372;16
8;1000;0.00027;0.000178;0.000231;0.001313;16
8;1000;0.000228;0.00034;0.000424;0.001632;24
8;1000;0.000469;0.000376;0.000241;0.001732;24
8;1000;0.000268;0.000259;0.000223;0.001445;24
8;1000;0.000323;0.000226;0.000221;0.001443;24
8;1000;0.000338;0.00026;0.000293;0.001571;24
8;1000;0.000387;0.000272;0.000407;0.001732;24
8;1000;0.000424;0.000219;0.000397;0.001688;24
8;1000;0.000446;0.000304;0.000328;0.00172;24
8;1000;0.000425;0.000266;0.000204;0.001546;24
8;1000;0.000355;0.000245;0.00027;0.001543;24
8;1000;0.000349;0.000257;0.000198;0.001466;24
8;1000;0.000393;0.000276;0.000232;0.001561;24
8;1000;0.00027;0.000285;0.000246;0.001458;24
8;1000;0.000275;0.000363;0.000303;0.001592;24
8;1000;0.000254;0.000294;0.000397;0.001614;24
8;1000;0.000245;0.000366;0.000361;0.001619;24
8;1000;0.000283;0.000284;0.000355;0.001577;24
8;1000;0.000289;0.000275;0.000235;0.001442;24
8;1000;0.000313;0.000263;0.000267;0.001496;24
8;1000;0.00029;0.000298;0.000258;0.001505;24
8;1000;0.000383;0.000311;0.000263;0.001606;24
8;1000;0.00022;0.000275;0.000216;0.001389;24
8;1000;0.000408;0.000257;0.000307;0.00166;24
8;1000;0.000395;0.000242;0.000223;0.001508;24
8;1000;0.000283;0.000367;0.000289;0.001576;24
8;1000;0.000462;0.000293;0.000274;0.001684;24
8;1000;0.000276;0.00029;0.000354;0.001566;24
8;1000;0.000437;0.00024;0.000247;0.001575;24
8;1000;0.000269;0.000246;0.000271;0.001462;24
8;1000;0.000262;0.000266;0.000404;0.001595;24
8;1000;0.000223;0.000383;0.000261;0.001536;24
8;1000;0.000391;0.000224;0.000383;0.00166;24
8;1000;0.000351;0.000278;0.000409;0.001705;24
8;1000;0.000429;0.000227;0.000196;0.001519;24
8;1000;0.000296;0.000241;0.000192;0.00138;24
8;1000;0.000224;0.000227;0.000272;0.00136;24
8;1000;0.000184;0.000236;0.000325;0.001394;24
8;1000;0.000368;0.000226;0.000297;0.001524;24
8;1000;0.000351;0.000267;0.000328;0.001614;24
8;1000;0.000307;0.000207;0.00023;0.001391;24
8;1000;0.00044;0.000242;0.00035;0.001703;24
8;1000;0.000445;0.000301;0.000356;0.001757;24
8;1000;0.000384;0.000233;0.000359;0.001628;24
8;1000;0.000408;0.000272;0.000308;0.001636;24
8;1000;0.000448;0.000306;0.000335;0.001758;24
8;1000;0.00021;0.000251;0.000393;0.001502;24
8;1000;0.000459;0.000363;0.000342;0.001799;24
8;1000;0.000439;0.000253;0.000275;0.001638;24
8;1000;0.000454;0.000244;0.000369;0.001744;24
8;1000;0.000406;0.000312;0.00027;0.001649;24
8;1000;0.000489;0.00033;0.00029;0.001798;32
8;1000;0.000298;0.00034;0.000443;0.001747;32
8;1000;0.000315;0.000339;0.000408;0.001717;32
8;1000;0.000326;0.000357;0.000371;0.001719;32
8;1000;0.000443;0.000336;0.000335;0.00175;32
8;1000;0.000519;0.000346;0.000333;0.001836;32
8;1000;0.000478;0.000347;0.000419;0.00192;32
8;1000;0.000556;0.000323;0.000497;0.00205;32
8;1000;0.000545;0.000343;0.000457;0.002028;32
8;1000;0.000549;0.000336;0.000382;0.001964;32
8;1000;0.000489;0.000375;0.0004;0.00192;32
8;1000;0.000473;0.000391;0.000291;0.001845;32
8;1000;0.000316;0.000343;0.000391;0.001712;32
8;1000;0.000266;0.000286;0.000265;0.001485;32
8;1000;0.000432;0.000306;0.000398;0.001795;32
8;1000;0.000236;0.000381;0.000457;0.001738;32
8;1000;0.000498;0.000421;0.000354;0.001917;32
8;1000;0.00035;0.00034;0.000354;0.001692;32
8;1000;0.000333;0.000263;0.000307;0.00155;32
8;1000;0.000545;0.000343;0.000423;0.001957;32
8;1000;0.000372;0.000378;0.000514;0.001926;32
8;1000;0.000363;0.000274;0.000311;0.001597;32
8;1000;0.000352;0.000287;0.00028;0.001575;32
8;1000;0.000514;0.000411;0.000261;0.001844;32
8;1000;0.000572;0.00037;0.000244;0.001836;32
8;1000;0.000513;0.000317;0.0003;0.001784;32
8;1000;0.0003;0.000324;0.000307;0.001565;32
8;1000;0.0004;0.000348;0.000304;0.001703;32
8;1000;0.000234;0.000291;0.000298;0.001471;32
8;1000;0.000332;0.000435;0.000348;0.001768;32
8;1000;0.000452;0.000355;0.000279;0.001743;32
8;1000;0.000595;0.00047;0.000274;0.00201;32
8;1000;0.000624;0.000355;0.000391;0.002053;32
8;1000;0.000421;0.000316;0.000256;0.001657;32
8;1000;0.000566;0.000331;0.0003;0.001863;32
8;1000;0.000302;0.000343;0.000369;0.001681;32
8;1000;0.000412;0.000299;0.000328;0.001718;32
8;1000;0.000468;0.000332;0.000259;0.001738;32
8;1000;0.000516;0.000337;0.000445;0.001955;32
8;1000;0.000401;0.000357;0.000513;0.001937;32
8;1000;0.000582;0.000331;0.000496;0.002069;32
8;1000;0.000603;0.000295;0.000378;0.001955;32
8;1000;0.000267;0.000322;0.000358;0.001627;32
8;1000;0.000428;0.000347;0.00038;0.001833;32
8;1000;0.000386;0.000289;0.000378;0.001729;32
8;1000;0.000434;0.000317;0.000414;0.001844;32
8;1000;0.000398;0.000455;0.000318;0.001853;32
8;1000;0.000289;0.000284;0.00045;0.001706;32
8;1000;0.00046;0.000436;0.000376;0.001955;32
8;1000;0.000361;0.000313;0.000353;0.001706;32
8;1000;0.00057;0.00045;0.000529;0.002255;40
8;1000;0.000533;0.000543;0.000272;0.00459;40
8;1000;0.000695;0.000424;0.000636;0.002435;40
8;1000;0.000698;0.000469;0.000216;0.002048;40
8;1000;0.000432;0.000438;0.000622;0.002183;40
8;1000;0.000684;0.000379;0.000222;0.001973;40
8;1000;0.000683;0.000422;0.000365;0.00214;40
8;1000;0.00049;0.000342;0.000445;0.001971;40
8;1000;0.000739;0.00048;0.00048;0.002357;40
8;1000;0.000505;0.00041;0.000447;0.002018;40
8;1000;0.0007;0.000458;0.000495;0.002325;40
8;1000;0.000583;0.000443;0.000411;0.002107;40
8;1000;0.000514;0.000395;0.000434;0.002027;40
8;1000;0.000575;0.000584;0.000349;0.002172;40
8;1000;0.000507;0.000548;0.000415;0.002123;40
8;1000;0.000465;0.000371;0.000323;0.001817;40
8;1000;0.00059;0.00039;0.000286;0.001964;40
8;1000;0.000314;0.000452;0.000509;0.001928;40
8;1000;0.00043;0.000408;0.000499;0.002034;40
8;1000;0.000384;0.000491;0.000529;0.002051;40
8;1000;0.000412;0.000411;0.00034;0.001819;40
8;1000;0.000445;0.000424;0.000207;0.001733;40
8;1000;0.000427;0.000446;0.000516;0.002053;40
8;1000;0.000672;0.000422;0.000476;0.002237;40
8;1000;0.000603;0.000411;0.000407;0.0021;40
8;1000;0.000427;0.00038;0.000562;0.002043;40
8;1000;0.000654;0.000459;0.000442;0.002227;40
8;1000;0.000396;0.000401;0.00053;0.002005;40
8;1000;0.000473;0.000389;0.00064;0.002159;40
8;1000;0.000375;0.000438;0.000361;0.001852;40
8;1000;0.000428;0.000391;0.000274;0.001784;40
8;1000;0.000392;0.0004;0.000367;0.001818;40
8;1000;0.000405;0.000478;0.000673;0.002234;40
8;1000;0.000536;0.000423;0.000457;0.002085;40
8;1000;0.000521;0.000408;0.000342;0.001911;40
8;1000;0.000637;0.000429;0.000299;0.002028;40
8;1000;0.000284;0.000543;0.000402;0.001876;40
8;1000;0.000334;0.000394;0.000224;0.001647;40
8;1000;0.00058;0.000373;0.000387;0.002004;40
8;1000;0.000503;0.000437;0.000455;0.002056;40
8;1000;0.000463;0.000409;0.000473;0.001988;40
8;1000;0.000439;0.000423;0.000411;0.001921;40
8;1000;0.000622;0.000435;0.000429;0.002167;40
8;1000;0.000467;0.000475;0.000388;0.002001;40
8;1000;0.000687;0.000356;0.000519;0.002243;40
8;1000;0.000652;0.000397;0.000354;0.002085;40
8;1000;0.000234;0.000451;0.000381;0.00175;40
8;1000;0.000653;0.000391;0.000468;0.002164;40
8;1000;0.000583;0.000394;0.000512;0.002198;40
8;1000;0.00035;0.00047;0.000424;0.001903;40
8;1000;0.000588;0.000499;0.000557;0.002297;48
8;1000;0.000605;0.000494;0.000455;0.002263;48
8;1000;0.000435;0.000502;0.000669;0.002311;48
8;1000;0.000513;0.000508;0.000661;0.002384;48
8;1000;0.000655;0.00058;0.000276;0.002201;48
8;1000;0.000438;0.000653;0.000413;0.002199;48
8;1000;0.000832;0.000553;0.000573;0.002641;48
8;1000;0.000553;0.000439;0.000647;0.002302;48
8;1000;0.000323;0.000514;0.000599;0.002126;48
8;1000;0.000593;0.000448;0.000578;0.002296;48
8;1000;0.000686;0.000527;0.00059;0.002454;48
8;1000;0.000832;0.000493;0.000325;0.002309;48
8;1000;0.000584;0.000484;0.000719;0.002472;48
8;1000;0.000584;0.000493;0.000629;0.002382;48
8;1000;0.000365;0.000495;0.000585;0.002137;48
8;1000;0.000415;0.000595;0.00054;0.0022;48
8;1000;0.000635;0.000518;0.000397;0.002204;48
8;1000;0.000573;0.000514;0.000627;0.002409;48
8;1000;0.000611;0.000573;0.000451;0.00231;48
8;1000;0.000459;0.0006;0.000499;0.002224;48
8;1000;0.000517;0.00046;0.000596;0.002248;48
8;1000;0.000471;0.000559;0.000468;0.002156;48
8;1000;0.000349;0.000614;0.000514;0.002159;48
8;1000;0.000676;0.000453;0.000671;0.002461;48
8;1000;0.000799;0.000585;0.000287;0.002348;48
8;1000;0.000608;0.000522;0.000627;0.002407;48
8;1000;0.000823;0.000567;0.000594;0.002671;48
8;1000;0.000435;0.000486;0.000767;0.002359;48
8;1000;0.000817;0.000413;0.000656;0.002551;48
8;1000;0.000633;0.000518;0.000447;0.002283;48
8;1000;0.000466;0.00046;0.000472;0.002084;48
8;1000;0.000656;0.000507;0.000694;0.002523;48
8;1000;0.000795;0.000538;0.000642;0.002656;48
8;1000;0.000671;0.000501;0.000716;0.002554;48
8;1000;0.000771;0.000454;0.000628;0.002499;48
8;1000;0.000538;0.000497;0.000413;0.002147;48
8;1000;0.000813;0.000486;0.000431;0.002422;48
8;1000;0.000623;0.000468;0.000565;0.002348;48
8;1000;0.0006;0.000445;0.0007;0.00242;48
8;1000;0.000499;0.000472;0.000592;0.00222;48
8;1000;0.000541;0.000487;0.00044;0.002158;48
8;1000;0.000672;0.000483;0.000605;0.002413;48
8;1000;0.000797;0.000539;0.000591;0.002583;48
8;1000;0.000567;0.000698;0.00055;0.002479;48
8;1000;0.000477;0.000501;0.00058;0.002214;48
8;1000;0.000666;0.000508;0.000598;0.002461;48
8;1000;0.000656;0.000495;0.000475;0.002307;48
8;1000;0.000588;0.000517;0.000637;0.002426;48
8;1000;0.000491;0.000613;0.000442;0.002225;48
8;1000;0.000769;0.00052;0.000458;0.002414;48
8;1000;0.000878;0.000566;0.00057;0.002673;56
8;1000;0.000527;0.000556;0.000677;0.002447;56
8;1000;0.000573;0.000692;0.000657;0.002601;56
8;1000;0.000416;0.000562;0.000578;0.002242;56
8;1000;0.000528;0.000594;0.000672;0.002489;56
8;1000;0.000463;0.000545;0.000526;0.002224;56
8;1000;0.000438;0.000588;0.000452;0.002186;56
8;1000;0.000571;0.000629;0.000467;0.002345;56
8;1000;0.000624;0.000624;0.000661;0.002588;56
8;1000;0.000595;0.000523;0.000668;0.002447;56
8;1000;0.000707;0.000553;0.000477;0.002411;56
8;1000;0.00081;0.00064;0.000487;0.002594;56
8;1000;0.000736;0.000656;0.000392;0.002473;56
8;1000;0.000541;0.000586;0.000567;0.002368;56
8;1000;0.000665;0.000608;0.000574;0.002517;56
8;1000;0.000729;0.000661;0.000602;0.002702;56
8;1000;0.000679;0.000606;0.000628;0.00261;56
8;1000;0.000725;0.000529;0.000627;0.002563;56
8;1000;0.000668;0.000632;0.000646;0.002624;56
8;1000;0.000713;0.000642;0.000594;0.002646;56
8;1000;0.00063;0.000687;0.000642;0.002658;56
8;1000;0.000815;0.000675;0.000559;0.002768;56
8;1000;0.000731;0.000618;0.000596;0.002634;56
8;1000;0.000634;0.000546;0.000757;0.002598;56
8;1000;0.000702;0.000575;0.000554;0.002513;56
8;1000;0.000479;0.000509;0.000596;0.002263;56
8;1000;0.000547;0.000569;0.000628;0.002435;56
8;1000;0.000648;0.000619;0.000652;0.002609;56
8;1000;0.00062;0.000662;0.000371;0.002317;56
8;1000;0.000506;0.000665;0.000536;0.002376;56
8;1000;0.000714;0.000639;0.000498;0.002504;56
8;1000;0.000724;0.00058;0.000768;0.002733;56
8;1000;0.0009;0.000587;0.000556;0.002709;56
8;1000;0.000847;0.000655;0.000636;0.002807;56
8;1000;0.000679;0.000589;0.000438;0.002363;56
8;1000;0.000465;0.000512;0.000648;0.00228;56
8;1000;0.000543;0.000617;0.000552;0.002379;56
8;1000;0.000473;0.000574;0.000797;0.002523;56
8;1000;0.00065;0.000627;0.000631;0.002598;56
8;1000;0.000759;0.000588;0.000728;0.00273;56
8;1000;0.000574;0.00074;0.00061;0.002614;56
8;1000;0.000633;0.000514;0.00066;0.002508;56
8;1000;0.000832;0.000536;0.000451;0.002533;56
8;1000;0.000743;0.000686;0.00052;0.00262;56
8;1000;0.000572;0.000628;0.00049;0.002379;56
8;1000;0.000789;0.000599;0.000731;0.002801;56
8;1000;0.000688;0.00054;0.000515;0.002431;56
8;1000;0.000844;0.000616;0.000579;0.002722;56
8;1000;0.000698;0.000663;0.000732;0.002758;56
8;1000;0.000631;0.000688;0.000792;0.002777;56
8;1000;0.001;0.000572;0.000688;0.002951;64
8;1000;0.000763;0.000664;0.000637;0.002758;64
8;1000;0.000735;0.000718;0.000623;0.002734;64
8;1000;0.000615;0.000708;0.000662;0.002675;64
8;1000;0.000939;0.000598;0.000812;0.003001;64
8;1000;0.000449;0.000805;0.000632;0.002591;64
8;1000;0.000987;0.000618;0.000426;0.002706;64
8;1000;0.000936;0.000666;0.000936;0.003202;64
8;1000;0.000947;0.000691;0.000771;0.003106;64
8;1000;0.00064;0.000687;0.000417;0.002414;64
8;1000;0.000788;0.000752;0.000589;0.002812;64
8;1000;0.00073;0.000735;0.000556;0.002717;64
8;1000;0.000731;0.000623;0.000763;0.002832;64
8;1000;0.000813;0.000643;0.000352;0.002493;64
8;1000;0.000665;0.000683;0.000751;0.002772;64
